Step Time,Voltage,Current,Temperature,Capacity
00:00:37.202,3.99970,0.00000,24.18646,-0.60836
00:00:37.300,3.99970,0.00000,24.18646,-0.60836
00:00:37.400,3.99970,0.00000,24.18646,-0.60836
00:00:37.501,3.99970,0.00000,24.18646,-0.60836
00:00:37.602,3.99970,0.00000,24.18646,-0.60836
00:00:37.701,3.99970,0.00000,24.18646,-0.60836
00:00:37.800,3.99970,0.00000,24.18646,-0.60836
00:00:37.901,3.99970,0.00000,24.18646,-0.60836
00:00:38.000,3.99970,0.00000,24.18646,-0.60836
00:00:38.101,3.99987,0.00000,24.18646,-0.60836
00:00:38.201,3.99987,0.00000,24.18646,-0.60836
00:00:38.300,3.99987,0.00000,24.18646,-0.60836
00:00:38.399,3.99987,0.00000,24.18646,-0.60836
00:00:38.500,3.99987,0.00000,24.18646,-0.60836
00:00:38.600,3.99987,0.00000,24.18646,-0.60836
00:00:38.700,3.99987,0.00000,24.18646,-0.60836
00:00:38.802,3.99987,0.00000,24.18646,-0.60836
00:00:38.900,3.99987,0.00000,24.18646,-0.60836
00:00:39.001,3.99987,0.00000,24.18646,-0.60836
00:00:39.099,3.99987,0.00000,24.18646,-0.60836
00:00:39.200,4.00004,0.00000,24.18646,-0.60836
00:00:39.299,4.00004,0.00000,24.18646,-0.60836
00:00:39.399,4.00004,0.00000,24.18646,-0.60836
00:00:39.501,4.00004,0.00000,24.18646,-0.60836
00:00:39.600,4.00004,0.00000,24.18646,-0.60836
00:00:39.700,4.00004,0.00000,24.18646,-0.60836
00:00:39.801,4.00004,0.00000,24.18646,-0.60836
00:00:39.900,4.00004,0.00000,24.18646,-0.60836
00:00:40.001,4.00004,0.00000,24.18646,-0.60836
00:00:40.001,4.00004,0.00000,24.18646,-0.60836
00:00:00.100,4.01706,1.50693,24.18646,-0.60832
00:00:00.202,4.02482,1.49926,24.18646,-0.60827
00:00:00.301,4.02751,1.49926,24.18646,-0.60823
00:00:00.402,4.02869,1.49926,24.18646,-0.60819
00:00:00.500,4.02937,1.49671,24.18646,-0.60815
00:00:00.601,4.02970,1.49671,24.18646,-0.60811
00:00:00.700,4.03021,1.49671,24.18646,-0.60806
00:00:00.801,4.03055,1.49926,24.18646,-0.60802
00:00:00.899,4.03088,1.49671,24.18646,-0.60798
00:00:01.000,4.03122,1.49671,24.18646,-0.60794
00:00:01.102,4.03156,1.49671,24.18646,-0.60790
00:00:01.201,4.03189,1.49671,24.18646,-0.60786
00:00:01.299,4.03206,1.49671,24.18646,-0.60782
00:00:01.401,4.03240,1.49671,24.18646,-0.60777
00:00:01.502,4.03274,1.49926,24.18646,-0.60773
00:00:01.600,4.03291,1.49671,24.18646,-0.60769
00:00:01.702,4.03324,1.49671,24.18646,-0.60765
00:00:01.801,4.03341,1.49671,24.18646,-0.60761
00:00:01.902,4.03358,1.49671,24.18646,-0.60757
00:00:02.000,4.03392,1.49671,24.08130,-0.60752
00:00:02.101,4.03409,1.49671,24.08130,-0.60748
00:00:02.202,4.03425,1.49926,24.08130,-0.60744
00:00:02.300,4.03442,1.49671,24.08130,-0.60740
00:00:02.399,4.03459,1.49671,24.08130,-0.60736
00:00:02.501,4.03493,1.49926,24.08130,-0.60732
00:00:02.602,4.03510,1.49671,24.08130,-0.60727
00:00:02.701,4.03527,1.49671,24.08130,-0.60723
00:00:02.802,4.03543,1.49671,24.08130,-0.60719
00:00:02.900,4.03560,1.49671,24.08130,-0.60715
00:00:03.001,4.03577,1.49926,24.08130,-0.60711
00:00:03.100,4.03594,1.49671,24.08130,-0.60707
00:00:03.202,4.03628,1.49926,24.08130,-0.60702
00:00:03.300,4.03645,1.49671,24.08130,-0.60698
00:00:03.402,4.03661,1.49671,24.08130,-0.60694
00:00:03.499,4.03678,1.49671,24.08130,-0.60690
00:00:03.601,4.03695,1.49671,24.08130,-0.60686
00:00:03.699,4.03712,1.49671,24.08130,-0.60682
00:00:03.800,4.03729,1.49671,24.08130,-0.60677
00:00:03.902,4.03746,1.49671,24.08130,-0.60673
00:00:04.000,4.03763,1.49671,24.08130,-0.60669
00:00:04.102,4.03763,1.49671,24.08130,-0.60665
00:00:04.200,4.03779,1.49671,24.08130,-0.60661
00:00:04.299,4.03796,1.49671,24.08130,-0.60657
00:00:04.401,4.03813,1.49671,24.08130,-0.60653
00:00:04.500,4.03830,1.49671,24.08130,-0.60648
00:00:04.602,4.03847,1.49671,24.08130,-0.60644
00:00:04.700,4.03864,1.49671,24.08130,-0.60640
00:00:04.800,4.03881,1.49671,24.08130,-0.60636
00:00:04.901,4.03897,1.49671,24.08130,-0.60632
00:00:05.002,4.03914,1.49671,24.08130,-0.60628
00:00:05.101,4.03914,1.49671,24.08130,-0.60623
00:00:05.200,4.03931,1.49671,24.08130,-0.60619
00:00:05.299,4.03948,1.49926,24.08130,-0.60615
00:00:05.402,4.03965,1.49671,24.08130,-0.60611
00:00:05.501,4.03982,1.49671,24.08130,-0.60607
00:00:05.600,4.03999,1.49671,24.08130,-0.60603
00:00:05.699,4.03999,1.49671,24.08130,-0.60598
00:00:05.801,4.04015,1.49671,24.08130,-0.60594
00:00:05.900,4.04032,1.49671,24.08130,-0.60590
00:00:06.002,4.04049,1.49671,24.08130,-0.60586
00:00:06.099,4.04049,1.49671,24.08130,-0.60582
00:00:06.201,4.04066,1.49671,24.08130,-0.60578
00:00:06.302,4.04083,1.49671,24.08130,-0.60573
00:00:06.400,4.04100,1.49671,24.08130,-0.60569
00:00:06.502,4.04117,1.49671,24.08130,-0.60565
00:00:06.601,4.04117,1.49671,24.08130,-0.60561
00:00:06.700,4.04133,1.49671,24.08130,-0.60557
00:00:06.802,4.04150,1.49671,24.08130,-0.60553
00:00:06.903,4.04150,1.49671,24.08130,-0.60549
00:00:07.000,4.04167,1.49671,24.08130,-0.60544
00:00:07.102,4.04184,1.49671,24.08130,-0.60540
00:00:07.201,4.04184,1.49671,24.08130,-0.60536
00:00:07.301,4.04201,1.49671,24.08130,-0.60532
00:00:07.400,4.04218,1.49671,24.08130,-0.60528
00:00:07.503,4.04235,1.49671,24.08130,-0.60524
00:00:07.599,4.04235,1.49671,24.08130,-0.60519
00:00:07.701,4.04251,1.49671,24.08130,-0.60515
00:00:07.800,4.04268,1.49671,24.08130,-0.60511
00:00:07.902,4.04268,1.49671,24.08130,-0.60507
00:00:08.001,4.04285,1.49671,24.08130,-0.60503
00:00:08.100,4.04302,1.49671,24.08130,-0.60499
00:00:08.200,4.04302,1.49671,24.08130,-0.60494
00:00:08.302,4.04319,1.49671,24.08130,-0.60490
00:00:08.400,4.04336,1.49671,24.08130,-0.60486
00:00:08.500,4.04336,1.49671,24.08130,-0.60482
00:00:08.602,4.04353,1.49671,24.08130,-0.60478
00:00:08.701,4.04369,1.49671,24.08130,-0.60474
00:00:08.800,4.04369,1.49671,24.08130,-0.60469
00:00:08.902,4.04386,1.49671,24.08130,-0.60465
00:00:09.002,4.04386,1.49671,24.08130,-0.60461
00:00:09.101,4.04403,1.49671,24.08130,-0.60457
00:00:09.200,4.04420,1.49671,24.08130,-0.60453
00:00:09.302,4.04420,1.49671,24.08130,-0.60449
00:00:09.401,4.04437,1.49671,24.08130,-0.60445
00:00:09.500,4.04454,1.49671,24.08130,-0.60440
00:00:09.602,4.04454,1.49671,24.08130,-0.60436
00:00:09.701,4.04471,1.49671,24.08130,-0.60432
00:00:09.800,4.04471,1.49671,24.08130,-0.60428
00:00:09.902,4.04487,1.49671,24.18646,-0.60424
00:00:10.001,4.04504,1.49671,24.18646,-0.60420
00:00:10.001,4.04504,1.49671,24.18646,-0.60420
00:00:00.101,4.02852,0.00000,24.18646,-0.60420
00:00:00.200,4.02026,0.00000,24.18646,-0.60420
00:00:00.301,4.01790,0.00000,24.18646,-0.60420
00:00:00.403,4.01706,0.00000,24.18646,-0.60420
00:00:00.501,4.01656,0.00000,24.18646,-0.60420
00:00:00.600,4.01605,0.00000,24.18646,-0.60420
00:00:00.701,4.01588,0.00000,24.18646,-0.60420
00:00:00.801,4.01571,0.00000,24.18646,-0.60420
00:00:00.901,4.01538,0.00000,24.18646,-0.60420
00:00:01.001,4.01521,0.00000,24.18646,-0.60420
00:00:01.101,4.01504,0.00000,24.18646,-0.60420
00:00:01.202,4.01487,0.00000,24.18646,-0.60420
00:00:01.301,4.01470,0.00000,24.18646,-0.60420
00:00:01.401,4.01453,0.00000,24.18646,-0.60420
00:00:01.502,4.01436,0.00000,24.18646,-0.60420
00:00:01.602,4.01436,0.00000,24.18646,-0.60420
00:00:01.699,4.01420,0.00000,24.18646,-0.60420
00:00:01.800,4.01403,0.00000,24.18646,-0.60420
00:00:01.900,4.01403,0.00000,24.18646,-0.60420
00:00:02.001,4.01386,0.00000,24.18646,-0.60420
00:00:02.101,4.01386,0.00000,24.18646,-0.60420
00:00:02.201,4.01369,0.00000,24.18646,-0.60420
00:00:02.301,4.01369,0.00000,24.18646,-0.60420
00:00:02.401,4.01352,0.00000,24.18646,-0.60420
00:00:02.500,4.01352,0.00000,24.18646,-0.60420
00:00:02.601,4.01335,0.00000,24.18646,-0.60420
00:00:02.701,4.01335,0.00000,24.18646,-0.60420
00:00:02.800,4.01318,0.00000,24.18646,-0.60420
00:00:02.901,4.01318,0.00000,24.18646,-0.60420
00:00:03.002,4.01318,0.00000,24.18646,-0.60420
00:00:03.101,4.01302,0.00000,24.18646,-0.60420
00:00:03.201,4.01302,0.00000,24.18646,-0.60420
00:00:03.300,4.01302,0.00000,24.18646,-0.60420
00:00:03.400,4.01285,0.00000,24.18646,-0.60420
00:00:03.501,4.01285,0.00000,24.18646,-0.60420
00:00:03.602,4.01285,0.00000,24.18646,-0.60420
00:00:03.701,4.01268,0.00000,24.18646,-0.60420
00:00:03.801,4.01268,0.00000,24.18646,-0.60420
00:00:03.902,4.01268,0.00000,24.18646,-0.60420
00:00:04.001,4.01251,0.00000,24.18646,-0.60420
00:00:04.101,4.01251,0.00000,24.18646,-0.60420
00:00:04.201,4.01251,0.00000,24.18646,-0.60420
00:00:04.300,4.01251,0.00000,24.18646,-0.60420
00:00:04.401,4.01234,0.00000,24.18646,-0.60420
00:00:04.500,4.01234,0.00000,24.18646,-0.60420
00:00:04.601,4.01234,0.00000,24.18646,-0.60420
00:00:04.699,4.01234,0.00000,24.18646,-0.60420
00:00:04.800,4.01234,0.00000,24.08130,-0.60420
00:00:04.904,4.01217,0.00000,24.08130,-0.60420
00:00:04.999,4.01217,0.00000,24.08130,-0.60420
00:00:05.100,4.01217,0.00000,24.08130,-0.60420
00:00:05.201,4.01217,0.00000,24.08130,-0.60420
00:00:05.300,4.01200,0.00000,24.08130,-0.60420
00:00:05.400,4.01200,0.00000,24.08130,-0.60420
00:00:05.499,4.01200,0.00000,24.08130,-0.60420
00:00:05.600,4.01200,0.00000,24.08130,-0.60420
00:00:05.700,4.01200,0.00000,24.08130,-0.60420
00:00:05.801,4.01184,0.00000,24.08130,-0.60420
00:00:05.901,4.01184,0.00000,24.08130,-0.60420
00:00:06.001,4.01184,0.00000,24.08130,-0.60420
00:00:06.102,4.01184,0.00000,24.08130,-0.60420
00:00:06.200,4.01184,0.00000,24.08130,-0.60420
00:00:06.300,4.01167,0.00000,24.08130,-0.60420
00:00:06.400,4.01167,0.00000,24.08130,-0.60420
00:00:06.499,4.01167,0.00000,24.08130,-0.60420
00:00:06.600,4.01167,0.00000,24.08130,-0.60420
00:00:06.701,4.01167,0.00000,24.08130,-0.60420
00:00:06.800,4.01167,0.00000,24.08130,-0.60420
00:00:06.900,4.01150,0.00000,24.08130,-0.60420
00:00:07.001,4.01150,0.00000,24.08130,-0.60420
00:00:07.100,4.01150,0.00000,24.08130,-0.60420
00:00:07.201,4.01150,0.00000,24.08130,-0.60420
00:00:07.301,4.01150,0.00000,24.08130,-0.60420
00:00:07.401,4.01150,0.00000,24.08130,-0.60420
00:00:07.501,4.01150,0.00000,24.08130,-0.60420
00:00:07.601,4.01133,0.00000,24.08130,-0.60420
00:00:07.701,4.01133,0.00000,24.08130,-0.60420
00:00:07.801,4.01133,0.00000,24.08130,-0.60420
00:00:07.899,4.01133,0.00000,24.08130,-0.60420
00:00:08.001,4.01133,0.00000,24.08130,-0.60420
00:00:08.099,4.01133,0.00000,24.08130,-0.60420
00:00:08.200,4.01133,0.00000,24.18646,-0.60420
00:00:08.302,4.01116,0.00000,24.18646,-0.60420
00:00:08.400,4.01116,0.00000,24.18646,-0.60420
00:00:08.500,4.01116,0.00000,24.18646,-0.60420
00:00:08.602,4.01116,0.00000,24.18646,-0.60420
00:00:08.699,4.01116,0.00000,24.18646,-0.60420
00:00:08.800,4.01116,0.00000,24.18646,-0.60420
00:00:08.901,4.01116,0.00000,24.18646,-0.60420
00:00:09.000,4.01116,0.00000,24.18646,-0.60420
00:00:09.102,4.01099,0.00000,24.18646,-0.60420
00:00:09.201,4.01099,0.00000,24.18646,-0.60420
00:00:09.300,4.01099,0.00000,24.18646,-0.60420
00:00:09.399,4.01099,0.00000,24.18646,-0.60420
00:00:09.500,4.01099,0.00000,24.18646,-0.60420
00:00:09.599,4.01099,0.00000,24.18646,-0.60420
00:00:09.700,4.01099,0.00000,24.18646,-0.60420
00:00:09.800,4.01099,0.00000,24.18646,-0.60420
00:00:09.899,4.01099,0.00000,24.18646,-0.60420
00:00:10.000,4.01082,0.00000,24.18646,-0.60420
00:00:10.002,4.01082,0.00000,24.18646,-0.60420
00:00:01.000,4.01066,0.00000,24.18646,-0.60420
00:00:02.001,4.01066,0.00000,24.18646,-0.60420
00:00:02.999,4.01049,0.00000,24.18646,-0.60420
00:00:04.001,4.01032,0.00000,24.18646,-0.60420
00:00:05.000,4.01015,0.00000,24.18646,-0.60420
00:00:06.001,4.01015,0.00000,24.18646,-0.60420
00:00:07.000,4.00998,0.00000,24.18646,-0.60420
00:00:08.001,4.00998,0.00000,24.18646,-0.60420
00:00:09.002,4.00981,0.00000,24.18646,-0.60420
00:00:10.001,4.00981,0.00000,24.18646,-0.60420
00:00:11.000,4.00964,0.00000,24.18646,-0.60420
00:00:12.001,4.00964,0.00000,24.18646,-0.60420
00:00:12.999,4.00964,0.00000,24.08130,-0.60420
00:00:13.999,4.00948,0.00000,24.08130,-0.60420
00:00:15.000,4.00948,0.00000,24.08130,-0.60420
00:00:16.000,4.00931,0.00000,24.08130,-0.60420
00:00:16.999,4.00931,0.00000,24.08130,-0.60420
00:00:18.000,4.00931,0.00000,24.08130,-0.60420
00:00:19.000,4.00931,0.00000,24.18646,-0.60420
00:00:19.999,4.00914,0.00000,24.08130,-0.60420
00:00:21.001,4.00914,0.00000,24.08130,-0.60420
00:00:22.002,4.00914,0.00000,24.08130,-0.60420
00:00:23.000,4.00914,0.00000,24.08130,-0.60420
00:00:24.000,4.00897,0.00000,24.08130,-0.60420
00:00:25.000,4.00897,0.00000,24.08130,-0.60420
00:00:26.000,4.00897,0.00000,24.08130,-0.60420
00:00:27.000,4.00897,0.00000,24.08130,-0.60420
00:00:28.000,4.00897,0.00000,24.08130,-0.60420
00:00:28.999,4.00880,0.00000,24.08130,-0.60420
00:00:30.001,4.00880,0.00000,24.08130,-0.60420
00:00:31.001,4.00880,0.00000,24.08130,-0.60420
00:00:32.000,4.00880,0.00000,24.08130,-0.60420
00:00:33.000,4.00880,0.00000,24.08130,-0.60420
00:00:34.002,4.00880,0.00000,24.08130,-0.60420
00:00:35.000,4.00880,0.00000,24.18646,-0.60420
00:00:36.001,4.00863,0.00000,24.08130,-0.60420
00:00:37.002,4.00863,0.00000,24.08130,-0.60420
00:00:38.002,4.00863,0.00000,24.08130,-0.60420
00:00:39.001,4.00863,0.00000,24.18646,-0.60420
00:00:40.001,4.00863,0.00000,24.18646,-0.60420
00:00:41.000,4.00863,0.00000,24.18646,-0.60420
00:00:41.999,4.00863,0.00000,24.08130,-0.60420
00:00:43.001,4.00863,0.00000,24.08130,-0.60420
00:00:44.001,4.00863,0.00000,24.08130,-0.60420
00:00:45.000,4.00846,0.00000,24.08130,-0.60420
00:00:46.000,4.00846,0.00000,24.08130,-0.60420
00:00:47.001,4.00846,0.00000,24.08130,-0.60420
00:00:48.001,4.00846,0.00000,24.08130,-0.60420
00:00:49.000,4.00846,0.00000,24.08130,-0.60420
00:00:50.001,4.00846,0.00000,24.08130,-0.60420
00:00:50.001,4.00846,0.00000,24.08130,-0.60420
00:00:10.000,4.00830,0.00000,24.08130,-0.60420
00:00:20.001,4.00830,0.00000,23.97615,-0.60420
00:00:30.000,4.00830,0.00000,23.97615,-0.60420
00:00:39.999,4.00813,0.00000,23.87099,-0.60420
00:00:50.001,4.00813,0.00000,23.76583,-0.60420
00:01:00.000,4.00813,0.00000,23.76583,-0.60420
00:01:09.999,4.00813,0.00000,23.87099,-0.60420
00:01:20.002,4.00813,0.00000,23.76583,-0.60420
00:01:29.999,4.00813,0.00000,23.66067,-0.60420
00:01:40.001,4.00813,0.00000,23.66067,-0.60420
00:01:50.000,4.00813,0.00000,23.76583,-0.60420
00:02:00.001,4.00813,0.00000,23.76583,-0.60420
00:02:10.001,4.00813,0.00000,23.76583,-0.60420
00:02:20.003,4.00813,0.00000,23.66067,-0.60420
00:02:30.002,4.00813,0.00000,23.76583,-0.60420
00:02:40.002,4.00813,0.00000,23.87099,-0.60420
00:02:50.002,4.00813,0.00000,23.76583,-0.60420
00:03:00.001,4.00813,0.00000,23.87099,-0.60420
00:03:10.002,4.00813,0.00000,23.97615,-0.60420
00:03:19.999,4.00813,0.00000,23.87099,-0.60420
00:03:30.001,4.00813,0.00000,23.97615,-0.60420
00:03:40.000,4.00813,0.00000,23.97615,-0.60420
00:03:50.002,4.00813,0.00000,23.97615,-0.60420
00:04:00.001,4.00813,0.00000,23.97615,-0.60420
00:04:09.999,4.00813,0.00000,23.97615,-0.60420
00:04:20.001,4.00813,0.00000,23.97615,-0.60420
00:04:30.000,4.00813,0.00000,24.08130,-0.60420
00:04:40.001,4.00813,0.00000,24.08130,-0.60420
00:04:50.002,4.00813,0.00000,24.08130,-0.60420
00:05:00.000,4.00813,0.00000,23.97615,-0.60420
00:05:10.001,4.00813,0.00000,24.08130,-0.60420
00:05:20.001,4.00813,0.00000,23.97615,-0.60420
00:05:30.002,4.00813,0.00000,23.97615,-0.60420
00:05:40.000,4.00813,0.00000,23.97615,-0.60420
00:05:50.000,4.00813,0.00000,23.87099,-0.60420
00:06:00.001,4.00813,0.00000,23.87099,-0.60420
00:06:09.999,4.00813,0.00000,23.76583,-0.60420
00:06:20.002,4.00813,0.00000,23.76583,-0.60420
00:06:30.001,4.00813,0.00000,23.66067,-0.60420
00:06:40.001,4.00813,0.00000,23.76583,-0.60420
00:06:50.001,4.00813,0.00000,23.76583,-0.60420
00:07:00.000,4.00813,0.00000,23.76583,-0.60420
00:07:10.001,4.00813,0.00000,23.66067,-0.60420
00:07:20.000,4.00813,0.00000,23.66067,-0.60420
00:07:30.000,4.00813,0.00000,23.76583,-0.60420
00:07:40.001,4.00830,0.00000,23.76583,-0.60420
00:07:50.001,4.00830,0.00000,23.66067,-0.60420
00:08:00.003,4.00830,0.00000,23.66067,-0.60420
00:08:09.999,4.00830,0.00000,23.87099,-0.60420
00:08:20.001,4.00813,0.00000,23.87099,-0.60420
00:08:29.999,4.00830,0.00000,23.87099,-0.60420
00:08:40.002,4.00830,0.00000,23.87099,-0.60420
00:08:50.001,4.00830,0.00000,23.87099,-0.60420
00:09:00.001,4.00830,0.00000,23.97615,-0.60420
00:09:00.001,4.00830,0.00000,23.97615,-0.60420
00:00:00.100,4.00830,0.00000,23.97615,-0.60420
00:00:00.201,4.00830,0.00000,23.97615,-0.60420
00:00:00.300,4.00830,0.00000,23.97615,-0.60420
00:00:00.401,4.00830,0.00000,23.97615,-0.60420
00:00:00.500,4.00830,0.00000,23.97615,-0.60420
00:00:00.600,4.00830,0.00000,23.97615,-0.60420
00:00:00.701,4.00830,0.00000,23.97615,-0.60420
00:00:00.800,4.00830,0.00000,23.97615,-0.60420
00:00:00.900,4.00830,0.00000,23.97615,-0.60420
00:00:00.999,4.00830,0.00000,23.97615,-0.60420
00:00:01.100,4.00830,0.00000,23.97615,-0.60420
00:00:01.201,4.00830,0.00000,23.97615,-0.60420
00:00:01.302,4.00830,0.00000,23.97615,-0.60420
00:00:01.401,4.00813,0.00000,23.97615,-0.60420
00:00:01.501,4.00830,0.00000,23.97615,-0.60420
00:00:01.600,4.00830,0.00000,23.97615,-0.60420
00:00:01.702,4.00830,0.00000,23.97615,-0.60420
00:00:01.801,4.00813,0.00000,23.97615,-0.60420
00:00:01.899,4.00830,0.00000,23.97615,-0.60420
00:00:02.003,4.00830,0.00000,23.97615,-0.60420
00:00:02.101,4.00830,0.00000,23.97615,-0.60420
00:00:02.200,4.00830,0.00000,23.97615,-0.60420
00:00:02.301,4.00813,0.00000,23.97615,-0.60420
00:00:02.399,4.00830,0.00000,23.97615,-0.60420
00:00:02.500,4.00830,0.00000,23.97615,-0.60420
00:00:02.601,4.00830,0.00000,23.97615,-0.60420
00:00:02.700,4.00830,0.00000,23.97615,-0.60420
00:00:02.800,4.00830,0.00000,23.97615,-0.60420
00:00:02.901,4.00830,0.00000,23.97615,-0.60420
00:00:03.000,4.00830,0.00000,23.97615,-0.60420
00:00:03.101,4.00830,0.00000,23.97615,-0.60420
00:00:03.200,4.00813,0.00000,23.97615,-0.60420
00:00:03.301,4.00830,0.00000,23.97615,-0.60420
00:00:03.400,4.00830,0.00000,23.97615,-0.60420
00:00:03.501,4.00830,0.00000,23.97615,-0.60420
00:00:03.599,4.00830,0.00000,23.97615,-0.60420
00:00:03.700,4.00830,0.00000,23.97615,-0.60420
00:00:03.800,4.00830,0.00000,23.97615,-0.60420
00:00:03.901,4.00830,0.00000,23.97615,-0.60420
00:00:04.001,4.00830,0.00000,23.97615,-0.60420
00:00:04.099,4.00830,0.00000,23.97615,-0.60420
00:00:04.201,4.00830,0.00000,23.97615,-0.60420
00:00:04.302,4.00830,0.00000,23.97615,-0.60420
00:00:04.400,4.00830,0.00000,23.97615,-0.60420
00:00:04.501,4.00830,0.00000,23.97615,-0.60420
00:00:04.600,4.00830,0.00000,23.97615,-0.60420
00:00:04.699,4.00830,0.00000,23.97615,-0.60420
00:00:04.800,4.00830,0.00000,23.97615,-0.60420
00:00:04.900,4.00813,0.00000,23.97615,-0.60420
00:00:05.001,4.00830,0.00000,23.97615,-0.60420
00:00:05.100,4.00830,0.00000,23.97615,-0.60420
00:00:05.200,4.00830,0.00000,23.97615,-0.60420
00:00:05.301,4.00830,0.00000,23.97615,-0.60420
00:00:05.400,4.00830,0.00000,23.97615,-0.60420
00:00:05.500,4.00830,0.00000,23.97615,-0.60420
00:00:05.601,4.00830,0.00000,23.97615,-0.60420
00:00:05.700,4.00830,0.00000,23.97615,-0.60420
00:00:05.801,4.00830,0.00000,23.97615,-0.60420
00:00:05.901,4.00830,0.00000,23.97615,-0.60420
00:00:06.000,4.00830,0.00000,23.97615,-0.60420
00:00:06.102,4.00830,0.00000,23.97615,-0.60420
00:00:06.200,4.00830,0.00000,23.97615,-0.60420
00:00:06.301,4.00830,0.00000,23.97615,-0.60420
00:00:06.401,4.00830,0.00000,23.97615,-0.60420
00:00:06.502,4.00830,0.00000,23.97615,-0.60420
00:00:06.602,4.00830,0.00000,23.97615,-0.60420
00:00:06.702,4.00830,0.00000,23.97615,-0.60420
00:00:06.799,4.00830,0.00000,23.97615,-0.60420
00:00:06.900,4.00830,0.00000,23.97615,-0.60420
00:00:07.001,4.00830,0.00000,23.97615,-0.60420
00:00:07.100,4.00830,0.00000,23.97615,-0.60420
00:00:07.200,4.00830,0.00000,23.97615,-0.60420
00:00:07.302,4.00830,0.00000,23.97615,-0.60420
00:00:07.400,4.00830,0.00000,23.97615,-0.60420
00:00:07.500,4.00830,0.00000,23.97615,-0.60420
00:00:07.601,4.00830,0.00000,23.97615,-0.60420
00:00:07.702,4.00830,0.00000,23.97615,-0.60420
00:00:07.800,4.00830,0.00000,23.97615,-0.60420
00:00:07.901,4.00830,0.00000,23.97615,-0.60420
00:00:07.999,4.00830,0.00000,23.97615,-0.60420
00:00:08.101,4.00830,0.00000,23.97615,-0.60420
00:00:08.202,4.00830,0.00000,23.97615,-0.60420
00:00:08.299,4.00830,0.00000,23.97615,-0.60420
00:00:08.400,4.00830,0.00000,23.97615,-0.60420
00:00:08.502,4.00830,0.00000,23.97615,-0.60420
00:00:08.599,4.00830,0.00000,23.97615,-0.60420
00:00:08.700,4.00830,0.00000,23.97615,-0.60420
00:00:08.802,4.00830,0.00000,23.97615,-0.60420
00:00:08.900,4.00830,0.00000,23.97615,-0.60420
00:00:08.999,4.00830,0.00000,23.97615,-0.60420
00:00:09.101,4.00830,0.00000,23.97615,-0.60420
00:00:09.201,4.00830,0.00000,23.97615,-0.60420
00:00:09.299,4.00830,0.00000,23.97615,-0.60420
00:00:09.401,4.00830,0.00000,23.97615,-0.60420
00:00:09.500,4.00830,0.00000,23.97615,-0.60420
00:00:09.602,4.00830,0.00000,23.97615,-0.60420
00:00:09.700,4.00830,0.00000,23.97615,-0.60420
00:00:09.801,4.00830,0.00000,23.97615,-0.60420
00:00:09.902,4.00830,0.00000,23.97615,-0.60420
00:00:09.999,4.00830,0.00000,23.97615,-0.60420
00:00:10.002,4.00830,0.00000,23.97615,-0.60420
00:00:00.100,3.91242,-5.99956,23.97615,-0.60436
00:00:00.201,3.90062,-5.99956,23.97615,-0.60453
00:00:00.299,3.89539,-5.99956,23.97615,-0.60469
00:00:00.400,3.89253,-5.99956,23.97615,-0.60486
00:00:00.500,3.89050,-5.99700,23.97615,-0.60503
00:00:00.602,3.88848,-5.99956,23.97615,-0.60519
00:00:00.701,3.88696,-5.99956,23.97615,-0.60536
00:00:00.802,3.88528,-5.99700,23.97615,-0.60553
00:00:00.900,3.88410,-5.99956,23.97615,-0.60569
00:00:01.002,3.88275,-5.99956,23.97615,-0.60586
00:00:01.100,3.88157,-5.99956,23.97615,-0.60603
00:00:01.201,3.88039,-5.99956,23.97615,-0.60620
00:00:01.302,3.87921,-5.99956,23.97615,-0.60636
00:00:01.400,3.87820,-5.99956,23.97615,-0.60653
00:00:01.502,3.87719,-5.99956,23.97615,-0.60670
00:00:01.599,3.87634,-5.99956,23.97615,-0.60686
00:00:01.701,3.87533,-5.99956,23.97615,-0.60703
00:00:01.799,3.87449,-5.99956,23.97615,-0.60719
00:00:01.901,3.87348,-5.99956,23.97615,-0.60737
00:00:02.000,3.87264,-5.99956,23.97615,-0.60753
00:00:02.101,3.87179,-5.99956,23.97615,-0.60770
00:00:02.202,3.87112,-5.99956,23.97615,-0.60786
00:00:02.300,3.87028,-5.99956,23.97615,-0.60803
00:00:02.402,3.86943,-5.99956,23.97615,-0.60819
00:00:02.499,3.86876,-5.99956,23.97615,-0.60836
00:00:02.602,3.86792,-5.99956,23.97615,-0.60853
00:00:02.700,3.86724,-5.99956,23.97615,-0.60869
00:00:02.802,3.86657,-5.99956,23.97615,-0.60886
00:00:02.900,3.86589,-5.99956,23.97615,-0.60903
00:00:03.001,3.86522,-5.99956,23.97615,-0.60920
00:00:03.099,3.86455,-5.99956,23.97615,-0.60936
00:00:03.200,3.86387,-5.99956,23.97615,-0.60953
00:00:03.299,3.86320,-5.99700,23.97615,-0.60969
00:00:03.401,3.86252,-5.99956,23.97615,-0.60986
00:00:03.500,3.86185,-5.99956,23.97615,-0.61003
00:00:03.599,3.86134,-5.99956,23.97615,-0.61019
00:00:03.703,3.86067,-5.99956,23.97615,-0.61036
00:00:03.802,3.86016,-5.99956,23.97615,-0.61053
00:00:03.900,3.85949,-5.99956,23.97615,-0.61069
00:00:04.001,3.85898,-5.99956,23.97615,-0.61086
00:00:04.099,3.85848,-5.99956,23.97615,-0.61103
